series,date,value
Manufacturing,2018-08-01,101.0038
Manufacturing,2018-09-01,101.4732
Manufacturing,2018-10-01,100.5143
Manufacturing,2018-11-01,101.1291
Manufacturing,2018-12-01,99.914
Manufacturing,2019-01-01,99.9992
Manufacturing,2019-02-01,100.7545
Manufacturing,2019-03-01,99.7915
Manufacturing,2019-04-01,101.0461
Manufacturing,2019-05-01,100.8386
Manufacturing,2019-06-01,101.0865
Manufacturing,2019-07-01,101.114
Manufacturing,2019-08-01,100.756
Manufacturing,2019-09-01,101.0296
Manufacturing,2019-10-01,98.4444
Manufacturing,2019-11-01,97.9396
Manufacturing,2019-12-01,96.9712
Manufacturing,2020-01-01,98.5918
Manufacturing,2020-02-01,98.2749
Manufacturing,2020-03-01,94.1329
Manufacturing,2020-04-01,67.9239
Manufacturing,2020-05-01,68.4946
Manufacturing,2020-06-01,87.1294
Manufacturing,2020-07-01,92.3214
Manufacturing,2020-08-01,94.913
Manufacturing,2020-09-01,98.8633
Manufacturing,2020-10-01,99.4282
Manufacturing,2020-11-01,99.4763
Manufacturing,2020-12-01,100.1317
Manufacturing,2021-01-01,99.6419
Manufacturing,2021-02-01,96.7778
Manufacturing,2021-03-01,100.7961
Manufacturing,2021-04-01,100.1671
Manufacturing,2021-05-01,99.2808
Manufacturing,2021-06-01,99.7857
Manufacturing,2021-07-01,99.8495
Manufacturing,2021-08-01,99.7015
Manufacturing,2021-09-01,97.8067
Manufacturing,2021-10-01,99.8315
Manufacturing,2021-11-01,100.9004
Manufacturing,2021-12-01,102.5423
Manufacturing,2022-01-01,103.2843
Manufacturing,2022-02-01,103.6193
Manufacturing,2022-03-01,103.8654
Manufacturing,2022-04-01,104.5792
Manufacturing,2022-05-01,105.5351
Manufacturing,2022-06-01,104.2878
Manufacturing,2022-07-01,105.6038
Manufacturing,2022-08-01,106.8241
Manufacturing,2022-09-01,106.0025
Manufacturing,2022-10-01,106.4972
Manufacturing,2022-11-01,106.8146
Manufacturing,2022-12-01,108.0028
Manufacturing,2023-01-01,107.4871
Manufacturing,2023-02-01,106.6177
Manufacturing,2023-03-01,105.9159
Manufacturing,2023-04-01,107.568
Manufacturing,2023-05-01,107.2752
Manufacturing,2023-06-01,106.7971
Manufacturing,2023-07-01,107.4961
Manufacturing,2023-08-01,106.7072
Manufacturing,2023-09-01,107.1906
Manufacturing,2023-10-01,107.5031
Manufacturing,2023-11-01,106.5939
Manufacturing,2023-12-01,106.25
Manufacturing,2024-01-01,106.5477
Manufacturing,2024-02-01,105.6804
Manufacturing,2024-03-01,107.0455
Manufacturing,2024-04-01,105.0196
Manufacturing,2024-05-01,105.1441
Manufacturing,2024-06-01,106.7878
Manufacturing,2024-07-01,106.6632
Manufacturing,2024-08-01,106.8137
Manufacturing,2024-09-01,107.5872
Manufacturing,2024-10-01,106.4947
Manufacturing,2024-11-01,106.5462
Manufacturing,2024-12-01,105.618
Manufacturing,2025-01-01,106.094
Manufacturing,2025-02-01,107.6125
Manufacturing,2025-03-01,106.6732
Manufacturing,2025-04-01,106.6683
Manufacturing,2025-05-01,106.7406
Manufacturing,2025-06-01,106.8056
Manufacturing,2025-07-01,105.1719
Manufacturing,2025-08-01,105.226
Manufacturing,2025-09-01,105.4783
Manufacturing,2025-10-01,105.2021
Manufacturing,2025-11-01,105.7494
Manufacturing,2025-12-01,105.5702
Manufacturing,2026-01-01,104.4873
Manufacturing,2026-02-01,105.2695
Manufacturing,2026-03-01,105.044
Manufacturing,2026-04-01,106.3703
Manufacturing,2026-05-01,106.2515
Mining,2017-01-01,111.0541
Mining,2017-02-01,109.7824
Mining,2017-03-01,110.064
Mining,2017-04-01,110.3042
Mining,2017-05-01,110.5759
Mining,2017-06-01,109.5052
Mining,2017-07-01,107.7935
Mining,2017-08-01,105.2922
Mining,2017-09-01,98.1606
Mining,2017-10-01,103.8601
Mining,2017-11-01,103.8417
Mining,2017-12-01,103.7849
Mining,2018-01-01,104.9535
Mining,2018-02-01,102.4625
Mining,2018-03-01,102.1347
Mining,2018-04-01,102.5889
Mining,2018-05-01,102.7716
Mining,2018-06-01,100.4894
Mining,2018-07-01,99.0468
Mining,2018-08-01,99.0948
Mining,2018-09-01,98.7993
Mining,2018-10-01,97.4391
Mining,2018-11-01,95.6731
Mining,2018-12-01,95.3667
Mining,2019-01-01,92.7119
Mining,2019-02-01,94.245
Mining,2019-03-01,94.5939
Mining,2019-04-01,93.6553
Mining,2019-05-01,91.9922
Mining,2019-06-01,94.5947
Mining,2019-07-01,94.5849
Mining,2019-08-01,96.1684
Mining,2019-09-01,95.8901
Mining,2019-10-01,94.7749
Mining,2019-11-01,96.824
Mining,2019-12-01,96.4812
Mining,2020-01-01,98.4282
Mining,2020-02-01,97.4472
Mining,2020-03-01,97.1458
Mining,2020-04-01,90.1523
Mining,2020-05-01,86.2305
Mining,2020-06-01,90.996
Mining,2020-07-01,93.3421
Mining,2020-08-01,94.5854
Mining,2020-09-01,94.6026
Mining,2020-10-01,95.3694
Mining,2020-11-01,95.0045
Mining,2020-12-01,94.7691
Mining,2021-01-01,93.858
Mining,2021-02-01,95.9594
Mining,2021-03-01,96.118
Mining,2021-04-01,96.0194
Mining,2021-05-01,96.8575
Mining,2021-06-01,96.132
Mining,2021-07-01,97.1288
Mining,2021-08-01,96.4421
Mining,2021-09-01,98.1679
Mining,2021-10-01,97.8029
Mining,2021-11-01,98.2483
Mining,2021-12-01,97.7624
Mining,2022-01-01,100.6738
Mining,2022-02-01,96.5224
Mining,2022-03-01,99.4151
Mining,2022-04-01,99.9159
Mining,2022-05-01,99.7964
Mining,2022-06-01,102.3033
Mining,2022-07-01,101.1757
Mining,2022-08-01,99.9272
Mining,2022-09-01,99.974
Mining,2022-10-01,101.6098
Mining,2022-11-01,102.5979
Mining,2022-12-01,103.301
Mining,2023-01-01,101.1183
Mining,2023-02-01,103.5935
Mining,2023-03-01,103.3087
Mining,2023-04-01,103.6092
Mining,2023-05-01,103.5502
Mining,2023-06-01,103.4668
Mining,2023-07-01,99.889
Mining,2023-08-01,99.9728
Mining,2023-09-01,99.5413
Mining,2023-10-01,99.6911
Mining,2023-11-01,97.6165
Mining,2023-12-01,97.9224
Mining,2024-01-01,99.4501
Mining,2024-02-01,98.5155
Mining,2024-03-01,95.9152
Mining,2024-04-01,94.1993
Mining,2024-05-01,94.387
